customer_age,customer_income,home_ownership,loan_intent,loan_grade,loan_amount,loan_int_rate,term_years,cred_hist_length,Current_loan_status
33,28000,OWN,VENTURE,A,4800,7.49,3,10,NO DEFAULT
28,41000,RENT,DEBT CONSOLIDATION,C,1500,14.79,8,6,NO DEFAULT
32,43625,RENT,EDUCATION,B,1500,10.99,2,6,NO DEFAULT
29,38004,RENT,PERSONAL,C,1500,12.53,9,7,DEFAULT
28,44604,RENT,PERSONAL,B,1500,11.12,8,7,NO DEFAULT
34,45000,RENT,MEDICAL,A,1500,5.99,4,10,NO DEFAULT
32,28000,MORTGAGE,MEDICAL,D,6000,15.21,2,9,DEFAULT
30,39000,RENT,DEBT CONSOLIDATION,A,1500,7.51,3,9,DEFAULT
35,48000,RENT,MEDICAL,B,1500,9.91,5,9,NO DEFAULT
33,48000,RENT,MEDICAL,B,1500,11.71,3,8,NO DEFAULT
33,48000,RENT,VENTURE,B,1500,11.89,3,6,NO DEFAULT
34,50000,RENT,VENTURE,C,1500,13.92,4,5,NO DEFAULT
28,28000,OWN,MEDICAL,B,3250,12.53,8,9,NO DEFAULT
27,54600,RENT,EDUCATION,C,1500,13.23,7,8,NO DEFAULT
28,55000,RENT,EDUCATION,A,1500,7.37,8,8,NO DEFAULT
28,60000,RENT,HOME IMPROVEMENT,D,1500,16.77,8,8,NO DEFAULT
29,60000,RENT,EDUCATION,C,1500,12.87,9,9,NO DEFAULT
32,54000,RENT,DEBT CONSOLIDATION,D,1500,14.42,2,9,DEFAULT
32,61900,RENT,HOME IMPROVEMENT,C,1500,13.23,2,7,NO DEFAULT
29,80000,RENT,PERSONAL,B,1500,12.42,9,9,NO DEFAULT
32,80000,RENT,HOME IMPROVEMENT,B,1500,10.74,2,10,NO DEFAULT
27,28500,MORTGAGE,VENTURE,C,1600,13.49,7,8,DEFAULT
33,18000,RENT,HOME IMPROVEMENT,B,1600,9.88,3,5,DEFAULT
27,28500,MORTGAGE,VENTURE,A,2600,7.74,7,7,NO DEFAULT
30,28500,MORTGAGE,EDUCATION,A,4000,7.74,3,7,NO DEFAULT
27,28560,MORTGAGE,PERSONAL,A,2400,6.39,7,8,NO DEFAULT
29,18000,RENT,MEDICAL,B,1700,11.12,9,10,NO DEFAULT
29,33000,RENT,PERSONAL,C,1700,15.23,9,9,NO DEFAULT
32,28672,OWN,EDUCATION,C,4650,13.22,2,5,NO DEFAULT
28,40000,RENT,MEDICAL,C,1700,10.99,8,9,NO DEFAULT
28,53040,RENT,DEBT CONSOLIDATION,A,1700,8.49,8,8,NO DEFAULT
31,12996,RENT,MEDICAL,A,1750,6.76,1,10,NO DEFAULT
30,12000,RENT,MEDICAL,C,1800,14.35,3,5,NO DEFAULT
30,28800,MORTGAGE,PERSONAL,C,6250,10.99,3,9,NO DEFAULT
28,15000,RENT,MEDICAL,B,1800,11.49,8,7,NO DEFAULT
33,15000,RENT,VENTURE,D,1800,17.54,3,9,NO DEFAULT
28,28800,MORTGAGE,HOME IMPROVEMENT,B,2000,10.59,8,7,NO DEFAULT
32,21360,RENT,VENTURE,C,1800,12.99,2,8,NO DEFAULT
31,23766,RENT,MEDICAL,C,1800,13.06,1,7,NO DEFAULT
31,24000,RENT,MEDICAL,A,1800,8.59,1,6,NO DEFAULT
27,25200,RENT,VENTURE,A,1800,6.76,7,10,NO DEFAULT
32,28800,MORTGAGE,VENTURE,C,7500,13.43,2,7,NO DEFAULT
32,45996,RENT,MEDICAL,B,1800,11.58,2,9,NO DEFAULT
30,49000,RENT,MEDICAL,B,1800,11.71,3,5,NO DEFAULT
28,53544,RENT,HOME IMPROVEMENT,C,1800,10.99,8,7,NO DEFAULT
27,60000,RENT,DEBT CONSOLIDATION,B,1800,11.46,7,8,NO DEFAULT
33,80000,RENT,PERSONAL,B,1800,10.75,3,7,NO DEFAULT
27,117000,RENT,PERSONAL,B,1800,12.42,7,10,NO DEFAULT
33,145000,RENT,MEDICAL,C,1800,12.99,3,6,NO DEFAULT
35,510000,RENT,PERSONAL,C,1800,13.48,5,6,NO DEFAULT
27,18600,RENT,MEDICAL,B,1850,10.99,7,8,NO DEFAULT
30,42000,RENT,VENTURE,B,1850,11.99,3,5,NO DEFAULT
31,15204,RENT,EDUCATION,A,1875,8.49,1,7,NO DEFAULT
30,31200,RENT,MEDICAL,A,1900,5.79,3,10,NO DEFAULT
30,45000,RENT,PERSONAL,A,1900,5.79,3,7,NO DEFAULT
32,60000,RENT,MEDICAL,C,1925,12.29,2,9,NO DEFAULT
33,72000,RENT,VENTURE,C,1925,14.35,3,10,DEFAULT
31,10800,RENT,VENTURE,C,2000,14.72,1,5,DEFAULT
30,12996,RENT,PERSONAL,D,2000,17.19,3,6,DEFAULT
31,29000,MORTGAGE,PERSONAL,D,5000,15.99,1,7,NO DEFAULT
28,29000,OWN,VENTURE,C,6250,12.87,8,9,NO DEFAULT
31,29000,MORTGAGE,EDUCATION,B,3500,12.53,1,5,NO DEFAULT
29,19200,RENT,PERSONAL,A,2000,5.99,9,7,NO DEFAULT
31,29000,MORTGAGE,PERSONAL,C,1500,12.29,1,6,NO DEFAULT
29,20000,RENT,HOME IMPROVEMENT,E,2000,18.3,9,9,DEFAULT
29,20400,RENT,MEDICAL,C,2000,13.49,9,8,NO DEFAULT
29,20400,RENT,HOME IMPROVEMENT,A,2000,7.9,9,9,NO DEFAULT
27,20400,RENT,PERSONAL,B,2000,12.53,7,6,NO DEFAULT
31,20928,RENT,DEBT CONSOLIDATION,C,2000,13.48,1,6,NO DEFAULT
30,29004,OWN,HOME IMPROVEMENT,C,6250,10.99,3,8,NO DEFAULT
30,21240,RENT,MEDICAL,C,2000,14.22,3,9,NO DEFAULT
28,29112,OWN,VENTURE,A,7000,6.99,8,5,NO DEFAULT
33,22800,RENT,MEDICAL,A,2000,8.49,3,10,NO DEFAULT
27,29120,OWN,VENTURE,A,4000,10.99,7,7,NO DEFAULT
33,24000,RENT,EDUCATION,C,2000,14.35,3,7,NO DEFAULT
27,29160,MORTGAGE,VENTURE,A,8000,7.51,7,7,NO DEFAULT
31,24600,RENT,EDUCATION,C,2000,13.61,1,5,NO DEFAULT
27,25000,RENT,VENTURE,C,2000,13.11,7,6,NO DEFAULT
32,25000,RENT,HOME IMPROVEMENT,C,2000,13.16,2,8,DEFAULT
32,29500,MORTGAGE,DEBT CONSOLIDATION,B,7000,10,2,9,DEFAULT
35,29568,MORTGAGE,PERSONAL,C,6000,13.23,5,10,NO DEFAULT
27,26400,RENT,MEDICAL,A,2000,6.54,7,10,NO DEFAULT
27,26400,RENT,MEDICAL,C,2000,13.61,7,10,NO DEFAULT
29,27000,RENT,MEDICAL,A,2000,7.88,9,6,NO DEFAULT
31,29760,MORTGAGE,MEDICAL,A,10000,9.63,1,10,NO DEFAULT
31,29766,MORTGAGE,HOME IMPROVEMENT,A,13900,8.94,1,8,NO DEFAULT
30,28800,RENT,MEDICAL,B,2000,11.48,3,10,NO DEFAULT
28,30000,RENT,EDUCATION,A,2000,5.42,8,5,NO DEFAULT
33,30000,RENT,MEDICAL,A,2000,7.29,3,5,NO DEFAULT
30,92700,RENT,VENTURE,B,15000,11.99,3,5,NO DEFAULT
31,81000,RENT,PERSONAL,D,15000,14.42,1,6,DEFAULT
32,30000,OWN,EDUCATION,B,10000,9.91,2,8,NO DEFAULT
28,30000,MORTGAGE,VENTURE,A,15000,10.99,8,9,NO DEFAULT
29,70553,RENT,MEDICAL,C,15000,13.47,9,10,DEFAULT
33,84000,RENT,VENTURE,D,15000,16.7,3,9,DEFAULT
33,30000,OWN,MEDICAL,A,5000,7.51,3,9,NO DEFAULT
29,100000,RENT,MEDICAL,B,15000,9.88,9,9,NO DEFAULT
27,100000,RENT,VENTURE,B,15000,11.58,7,10,NO DEFAULT
29,100000,RENT,HOME IMPROVEMENT,C,15000,12.04,9,10,NO DEFAULT
28,102000,RENT,DEBT CONSOLIDATION,B,15000,11.46,8,7,NO DEFAULT
27,104371,RENT,HOME IMPROVEMENT,D,15000,16.77,7,5,NO DEFAULT
31,105000,RENT,HOME IMPROVEMENT,B,15000,10.59,1,8,NO DEFAULT
27,106000,RENT,DEBT CONSOLIDATION,B,15000,10.75,7,6,NO DEFAULT
29,106800,RENT,DEBT CONSOLIDATION,A,15000,10.99,9,6,NO DEFAULT
32,108000,RENT,PERSONAL,B,15000,10,2,9,NO DEFAULT
30,30000,MORTGAGE,EDUCATION,B,10000,9.91,3,10,NO DEFAULT
28,30000,MORTGAGE,VENTURE,A,6000,6.03,8,8,NO DEFAULT
31,30000,MORTGAGE,EDUCATION,B,1200,10.99,1,8,NO DEFAULT
34,110000,RENT,PERSONAL,C,15000,12.68,4,10,NO DEFAULT
35,110000,RENT,MEDICAL,B,15000,11.11,5,8,NO DEFAULT
35,30000,MORTGAGE,PERSONAL,A,6625,6.62,5,6,NO DEFAULT
33,110000,RENT,EDUCATION,D,15000,14.42,3,9,NO DEFAULT
33,30000,MORTGAGE,DEBT CONSOLIDATION,C,4000,10.99,3,7,NO DEFAULT
32,101000,RENT,EDUCATION,D,15000,17.58,2,8,DEFAULT
35,117000,RENT,PERSONAL,A,15000,9.63,5,8,NO DEFAULT
29,120000,RENT,EDUCATION,A,15000,6.91,9,7,NO DEFAULT
30,120000,RENT,MEDICAL,A,15000,6.17,3,8,NO DEFAULT
29,120000,RENT,DEBT CONSOLIDATION,A,15000,9.63,9,6,NO DEFAULT
32,120000,RENT,VENTURE,D,15000,15.68,2,7,NO DEFAULT
31,30000,MORTGAGE,PERSONAL,A,2000,7.9,1,10,NO DEFAULT
27,122000,RENT,PERSONAL,C,15000,12.73,7,5,NO DEFAULT
28,30000,MORTGAGE,MEDICAL,A,4750,7.9,8,7,NO DEFAULT
27,130000,RENT,MEDICAL,A,15000,10.99,7,7,NO DEFAULT
27,132000,RENT,HOME IMPROVEMENT,B,15000,11.12,7,5,NO DEFAULT
29,128000,RENT,EDUCATION,A,15000,9.63,9,9,NO DEFAULT
28,140000,RENT,DEBT CONSOLIDATION,B,15000,11.26,8,5,NO DEFAULT
28,143000,RENT,HOME IMPROVEMENT,C,15000,12.53,8,6,NO DEFAULT
35,30000,MORTGAGE,MEDICAL,B,11000,10.65,5,10,NO DEFAULT
34,147000,RENT,EDUCATION,A,15000,8.94,4,5,NO DEFAULT
29,150000,RENT,PERSONAL,D,15000,16.32,9,9,NO DEFAULT
31,150000,RENT,HOME IMPROVEMENT,B,15000,10.99,1,10,NO DEFAULT
30,165000,RENT,VENTURE,C,15000,13.92,3,9,NO DEFAULT
30,175000,RENT,DEBT CONSOLIDATION,B,15000,11.26,3,8,NO DEFAULT
29,200000,RENT,DEBT CONSOLIDATION,B,15000,10.37,9,5,NO DEFAULT
31,200000,RENT,HOME IMPROVEMENT,B,15000,11.36,1,8,NO DEFAULT
28,200000,RENT,VENTURE,C,15000,11.72,8,10,NO DEFAULT
32,230000,RENT,HOME IMPROVEMENT,A,15000,5.99,2,5,NO DEFAULT
33,30000,MORTGAGE,MEDICAL,A,5000,10.99,3,9,NO DEFAULT
34,30000,RENT,HOME IMPROVEMENT,B,14975,12.53,4,10,DEFAULT
30,30000,MORTGAGE,EDUCATION,A,5100,7.9,3,8,NO DEFAULT
28,30000,RENT,PERSONAL,B,14800,11.14,8,5,DEFAULT
32,50000,RENT,MEDICAL,B,14800,10.83,2,5,NO DEFAULT
28,68000,RENT,EDUCATION,B,14800,9.99,8,9,NO DEFAULT
30,42000,RENT,DEBT CONSOLIDATION,B,14750,10.99,3,7,DEFAULT
32,30000,MORTGAGE,VENTURE,A,10000,7.51,2,9,NO DEFAULT
34,30000,MORTGAGE,DEBT CONSOLIDATION,A,4300,7.9,4,5,NO DEFAULT
27,37000,RENT,MEDICAL,A,14700,5.99,7,9,NO DEFAULT
27,30000,RENT,EDUCATION,B,2000,11.49,7,8,NO DEFAULT
29,30000,RENT,DEBT CONSOLIDATION,B,2000,10.75,9,7,NO DEFAULT
28,30225,RENT,PERSONAL,B,2000,12.42,8,6,NO DEFAULT
35,30000,MORTGAGE,EDUCATION,A,3300,5.99,5,6,NO DEFAULT
31,33000,RENT,DEBT CONSOLIDATION,A,2000,5.79,1,5,DEFAULT
30,33000,RENT,VENTURE,B,2000,10.99,3,8,NO DEFAULT
31,40000,RENT,MEDICAL,B,2000,10.37,1,7,NO DEFAULT
27,40000,RENT,DEBT CONSOLIDATION,B,2000,10.75,7,6,NO DEFAULT
27,51000,RENT,HOME IMPROVEMENT,A,2000,7.74,7,6,NO DEFAULT
30,51600,RENT,DEBT CONSOLIDATION,B,2000,9.99,3,5,NO DEFAULT
29,51996,RENT,DEBT CONSOLIDATION,C,2000,13.72,9,6,NO DEFAULT
29,54000,RENT,HOME IMPROVEMENT,B,2000,10.01,9,7,NO DEFAULT
31,50000,RENT,PERSONAL,A,2000,5.42,1,8,NO DEFAULT
28,50000,RENT,MEDICAL,D,2000,16.89,8,7,DEFAULT
32,30000,MORTGAGE,VENTURE,A,9000,5.42,2,9,NO DEFAULT
33,57500,RENT,DEBT CONSOLIDATION,B,2000,10.99,3,5,NO DEFAULT
35,59000,RENT,DEBT CONSOLIDATION,C,2000,13.48,5,7,NO DEFAULT
27,60000,RENT,HOME IMPROVEMENT,B,2000,9.91,7,9,NO DEFAULT
28,60000,RENT,EDUCATION,B,2000,10.99,8,6,NO DEFAULT
31,30000,MORTGAGE,VENTURE,A,5000,10.99,1,7,NO DEFAULT
28,54000,RENT,MEDICAL,D,2000,14.42,8,7,DEFAULT
29,30000,MORTGAGE,EDUCATION,B,4000,10.99,9,6,NO DEFAULT
30,30000,MORTGAGE,VENTURE,A,10000,6.99,3,5,NO DEFAULT
29,68500,RENT,DEBT CONSOLIDATION,A,2000,10.99,9,9,NO DEFAULT
30,68803,RENT,MEDICAL,A,2000,6.17,3,10,NO DEFAULT
32,30000,MORTGAGE,EDUCATION,A,7000,6.99,2,6,NO DEFAULT
27,69000,RENT,MEDICAL,A,2000,6.99,7,5,NO DEFAULT
30,69996,RENT,EDUCATION,B,2000,10.65,3,9,NO DEFAULT
35,30000,MORTGAGE,DEBT CONSOLIDATION,A,2975,5.99,5,5,NO DEFAULT
35,70000,RENT,EDUCATION,C,2000,13.72,5,7,NO DEFAULT
31,30000,MORTGAGE,PERSONAL,A,9450,8.49,1,8,NO DEFAULT
29,72000,RENT,DEBT CONSOLIDATION,D,2000,14.59,9,8,DEFAULT
35,80000,RENT,VENTURE,C,2000,12.99,5,9,NO DEFAULT
31,30000,MORTGAGE,MEDICAL,D,4000,15.62,1,7,DEFAULT
34,80000,RENT,PERSONAL,B,2000,10.36,4,7,NO DEFAULT
29,80004,RENT,PERSONAL,B,2000,9.76,9,10,NO DEFAULT
27,85000,RENT,DEBT CONSOLIDATION,C,2000,14.22,7,9,NO DEFAULT
31,86000,RENT,PERSONAL,A,2000,5.99,1,5,NO DEFAULT
29,102400,RENT,HOME IMPROVEMENT,B,2000,8.88,9,7,NO DEFAULT
31,118000,RENT,PERSONAL,D,2000,16.89,1,8,DEFAULT
34,30000,OWN,MEDICAL,A,6000,7.29,4,9,NO DEFAULT
33,132444,RENT,EDUCATION,B,2000,11.36,3,9,NO DEFAULT
35,30000,MORTGAGE,HOME IMPROVEMENT,C,10000,13.43,5,7,NO DEFAULT
31,30000,RENT,HOME IMPROVEMENT,B,2050,8.88,1,7,DEFAULT
29,60000,RENT,PERSONAL,C,2075,15.23,9,7,NO DEFAULT
33,30000,OWN,VENTURE,C,5000,12.68,3,10,NO DEFAULT
30,11292,RENT,MEDICAL,A,2100,6.76,3,6,NO DEFAULT
30,12500,RENT,PERSONAL,D,2100,12.49,3,7,DEFAULT
33,14400,RENT,VENTURE,D,2100,15.21,3,10,DEFAULT
34,21000,RENT,MEDICAL,A,2100,7.88,4,8,NO DEFAULT
29,31632,RENT,PERSONAL,B,2100,10.99,9,6,NO DEFAULT
27,33500,RENT,MEDICAL,B,2100,12.21,7,9,NO DEFAULT
29,30000,MORTGAGE,VENTURE,A,6000,5.79,9,8,NO DEFAULT
27,39000,RENT,DEBT CONSOLIDATION,B,2100,10.99,7,6,NO DEFAULT
32,51996,RENT,MEDICAL,C,2100,10.99,2,7,NO DEFAULT
28,30000,MORTGAGE,DEBT CONSOLIDATION,A,3000,7.29,8,5,NO DEFAULT
33,30000,MORTGAGE,HOME IMPROVEMENT,A,10000,5.79,3,6,NO DEFAULT
28,35000,RENT,VENTURE,C,2125,15.27,8,6,NO DEFAULT
28,20000,RENT,MEDICAL,B,2150,10.37,8,6,NO DEFAULT
27,24000,RENT,MEDICAL,C,2150,14.72,7,7,NO DEFAULT
34,30000,RENT,PERSONAL,A,14000,8.9,4,7,NO DEFAULT
27,30548,RENT,PERSONAL,A,14000,7.88,7,5,NO DEFAULT
30,33200,RENT,VENTURE,A,14000,7.29,3,10,NO DEFAULT
28,33600,RENT,EDUCATION,C,14000,10.99,8,5,DEFAULT
27,35000,RENT,PERSONAL,C,14000,14.27,7,8,DEFAULT
28,29000,RENT,HOME IMPROVEMENT,B,14000,11.99,8,9,DEFAULT
34,36000,RENT,DEBT CONSOLIDATION,A,14000,7.51,4,6,DEFAULT
35,37000,RENT,DEBT CONSOLIDATION,A,14000,7.88,5,8,DEFAULT
30,40000,RENT,MEDICAL,C,14000,12.73,3,8,DEFAULT
27,34000,RENT,MEDICAL,E,14000,19.82,7,10,DEFAULT
28,40000,RENT,PERSONAL,B,14000,11.89,8,5,DEFAULT
29,40404,RENT,VENTURE,A,14000,8.49,9,10,NO DEFAULT
28,30000,OWN,HOME IMPROVEMENT,C,7500,12.98,8,8,NO DEFAULT
29,14400,RENT,DEBT CONSOLIDATION,A,2200,5.99,9,10,NO DEFAULT
29,15000,RENT,PERSONAL,C,2200,13.48,9,10,DEFAULT
34,30000,MORTGAGE,VENTURE,A,14000,7.51,4,8,NO DEFAULT
29,17004,RENT,HOME IMPROVEMENT,A,2200,9.32,9,5,NO DEFAULT
28,30000,MORTGAGE,EDUCATION,A,3000,6.76,8,9,NO DEFAULT
31,30000,RENT,MEDICAL,A,2200,7.49,1,10,NO DEFAULT
31,38400,RENT,EDUCATION,C,2200,13.06,1,10,NO DEFAULT
35,40000,RENT,MEDICAL,B,2200,10.99,5,10,NO DEFAULT
31,42000,RENT,DEBT CONSOLIDATION,A,2200,9.63,1,8,DEFAULT
27,39500,RENT,MEDICAL,D,2200,10.99,7,8,DEFAULT
32,44004,RENT,MEDICAL,D,2200,15.65,2,5,DEFAULT
30,52416,RENT,MEDICAL,B,2200,10.99,3,8,NO DEFAULT
27,70000,RENT,HOME IMPROVEMENT,B,2200,10.74,7,8,NO DEFAULT
30,30000,OWN,PERSONAL,A,5000,7.14,3,7,NO DEFAULT
28,80000,RENT,DEBT CONSOLIDATION,B,2200,9.99,8,6,NO DEFAULT
28,30000,MORTGAGE,MEDICAL,C,6000,13.98,8,8,NO DEFAULT
34,120000,RENT,DEBT CONSOLIDATION,A,2200,7.51,4,5,DEFAULT
27,15600,RENT,HOME IMPROVEMENT,D,2250,18.25,7,6,DEFAULT
29,30000,MORTGAGE,HOME IMPROVEMENT,A,5000,7.51,9,8,NO DEFAULT
28,18000,RENT,MEDICAL,A,2250,8.49,8,9,NO DEFAULT
30,42000,RENT,VENTURE,B,2250,8.88,3,8,NO DEFAULT
27,48000,RENT,DEBT CONSOLIDATION,B,2250,10.99,7,7,NO DEFAULT
28,42000,RENT,MEDICAL,A,2250,6.99,8,8,NO DEFAULT
33,30000,MORTGAGE,VENTURE,A,12000,7.14,3,5,NO DEFAULT
28,37152,RENT,EDUCATION,D,2300,13.17,8,7,NO DEFAULT
30,39000,RENT,MEDICAL,A,2300,8.59,3,8,NO DEFAULT
29,62000,RENT,DEBT CONSOLIDATION,C,2300,13.43,9,6,DEFAULT
32,60000,RENT,MEDICAL,B,2375,11.83,2,7,NO DEFAULT
35,71004,RENT,VENTURE,B,2375,9.25,5,9,NO DEFAULT
34,30000,MORTGAGE,MEDICAL,B,4650,10.99,4,8,NO DEFAULT
31,12000,RENT,EDUCATION,B,2400,11.71,1,10,DEFAULT
28,12000,RENT,PERSONAL,C,2400,12.68,8,8,DEFAULT
31,12252,RENT,PERSONAL,C,2400,10.99,1,10,DEFAULT
27,18000,RENT,MEDICAL,B,2400,10.65,7,6,NO DEFAULT
30,18000,RENT,EDUCATION,B,2400,11.49,3,10,NO DEFAULT
34,18000,RENT,MEDICAL,C,2400,14.79,4,10,NO DEFAULT
29,30000,MORTGAGE,VENTURE,C,6600,13.85,9,8,NO DEFAULT
29,30000,MORTGAGE,DEBT CONSOLIDATION,B,1600,10.25,9,9,NO DEFAULT
30,21360,RENT,VENTURE,B,2400,10.25,3,9,NO DEFAULT
31,22800,RENT,HOME IMPROVEMENT,A,2400,8.49,1,8,NO DEFAULT
33,30000,MORTGAGE,EDUCATION,B,12250,11.36,3,8,NO DEFAULT
30,30000,MORTGAGE,VENTURE,A,5000,10.99,3,10,NO DEFAULT
29,23520,RENT,PERSONAL,B,2400,10.36,9,6,NO DEFAULT
34,24000,RENT,PERSONAL,C,2400,13.11,4,5,NO DEFAULT
32,30000,MORTGAGE,EDUCATION,D,6000,15.31,2,8,NO DEFAULT
33,30000,RENT,VENTURE,B,2400,9.91,3,5,NO DEFAULT
29,30000,MORTGAGE,MEDICAL,A,6500,8.59,9,10,NO DEFAULT
28,30000,RENT,PERSONAL,B,2400,9.25,8,6,NO DEFAULT
27,30000,OWN,VENTURE,B,5000,10.99,7,5,NO DEFAULT
31,30988,RENT,DEBT CONSOLIDATION,C,2400,13.47,1,5,NO DEFAULT
28,31000,RENT,PERSONAL,B,2400,11.49,8,6,NO DEFAULT
30,31200,RENT,MEDICAL,D,2400,16.49,3,6,NO DEFAULT
33,34000,RENT,VENTURE,B,2400,11.99,3,9,NO DEFAULT
31,34000,RENT,MEDICAL,B,2400,12.21,1,5,NO DEFAULT
27,35000,RENT,VENTURE,B,2400,10.99,7,9,NO DEFAULT
30,29004,RENT,MEDICAL,D,2400,17.93,3,7,DEFAULT
32,30000,OWN,MEDICAL,D,3000,15.65,2,6,NO DEFAULT
27,30000,RENT,MEDICAL,D,2400,17.49,7,10,DEFAULT
27,30069,RENT,DEBT CONSOLIDATION,D,2400,15.99,7,9,DEFAULT
28,37500,RENT,PERSONAL,A,2400,7.66,8,5,NO DEFAULT
27,38400,RENT,MEDICAL,B,2400,10.65,7,6,NO DEFAULT
30,39000,RENT,DEBT CONSOLIDATION,B,2400,10.99,3,7,NO DEFAULT
35,39800,RENT,DEBT CONSOLIDATION,B,2400,11.71,5,10,NO DEFAULT
31,39996,RENT,MEDICAL,B,2400,10.99,1,9,NO DEFAULT
30,40000,RENT,MEDICAL,A,2400,8.49,3,10,NO DEFAULT
30,34000,RENT,MEDICAL,D,2400,15.57,3,5,DEFAULT
34,40000,RENT,DEBT CONSOLIDATION,A,2400,9.32,4,7,DEFAULT
28,35000,RENT,DEBT CONSOLIDATION,A,2400,7.29,8,9,NO DEFAULT
28,30000,MORTGAGE,MEDICAL,A,10500,8.94,8,8,NO DEFAULT
34,30000,MORTGAGE,EDUCATION,A,7300,9.32,4,9,NO DEFAULT
29,30000,MORTGAGE,HOME IMPROVEMENT,C,8000,12.84,9,8,NO DEFAULT
32,42000,RENT,PERSONAL,B,2400,9.62,2,7,NO DEFAULT
27,42000,RENT,VENTURE,A,2400,6.54,7,10,NO DEFAULT
31,43812,RENT,MEDICAL,C,2400,14.35,1,5,NO DEFAULT
32,45000,RENT,PERSONAL,B,2400,12.42,2,6,NO DEFAULT
29,45000,RENT,MEDICAL,C,2400,10.99,9,6,NO DEFAULT
30,40800,RENT,PERSONAL,B,2400,11.49,3,9,DEFAULT
34,47652,RENT,VENTURE,C,2400,13.22,4,5,NO DEFAULT
29,30000,MORTGAGE,DEBT CONSOLIDATION,C,1500,13.16,9,8,NO DEFAULT
34,42000,RENT,DEBT CONSOLIDATION,D,2400,13.8,4,10,DEFAULT
34,50000,RENT,VENTURE,A,2400,10.99,4,9,NO DEFAULT
34,50000,RENT,EDUCATION,C,2400,13.49,4,9,NO DEFAULT
31,50000,RENT,PERSONAL,C,2400,11.03,1,8,NO DEFAULT
30,52800,RENT,PERSONAL,B,2400,9.62,3,7,NO DEFAULT
29,30000,MORTGAGE,DEBT CONSOLIDATION,A,15000,9.63,9,8,NO DEFAULT
27,60000,RENT,VENTURE,A,2400,7.49,7,6,NO DEFAULT
27,60500,RENT,MEDICAL,B,2400,12.69,7,8,NO DEFAULT
28,30000,MORTGAGE,DEBT CONSOLIDATION,C,7500,11.78,8,7,NO DEFAULT
29,69996,RENT,EDUCATION,B,2400,11.11,9,6,NO DEFAULT
28,70000,RENT,HOME IMPROVEMENT,B,2400,10.65,8,7,NO DEFAULT
34,70000,RENT,MEDICAL,B,2400,11.99,4,7,NO DEFAULT
34,72000,RENT,MEDICAL,C,2400,13.16,4,8,NO DEFAULT
27,77700,RENT,MEDICAL,C,2400,10.99,7,5,NO DEFAULT
30,82500,RENT,VENTURE,A,2400,8.9,3,5,NO DEFAULT
29,90050,RENT,HOME IMPROVEMENT,C,2400,13.49,9,9,NO DEFAULT
31,78100,RENT,MEDICAL,A,2425,5.42,1,10,NO DEFAULT
28,86400,RENT,HOME IMPROVEMENT,B,2425,11.49,8,8,NO DEFAULT
31,30000,MORTGAGE,DEBT CONSOLIDATION,D,11225,13.62,1,6,DEFAULT
28,66000,RENT,PERSONAL,D,2475,15.05,8,8,DEFAULT
30,30000,MORTGAGE,EDUCATION,C,12000,10.59,3,6,NO DEFAULT
27,75800,RENT,EDUCATION,A,2475,6.54,7,8,NO DEFAULT
35,10800,RENT,EDUCATION,D,2500,14.84,5,5,DEFAULT
31,30016,OWN,HOME IMPROVEMENT,A,11000,8.94,1,10,NO DEFAULT
29,54000,RENT,HOME IMPROVEMENT,B,13575,11.71,9,10,DEFAULT
29,30108,MORTGAGE,EDUCATION,A,1400,8.9,9,9,DEFAULT
27,37200,RENT,MEDICAL,C,13500,10.78,7,6,DEFAULT
34,30144,MORTGAGE,EDUCATION,C,18000,12.84,4,10,NO DEFAULT
29,30156,OWN,VENTURE,A,7000,6.99,9,10,NO DEFAULT
28,30422,OWN,PERSONAL,A,5000,8.49,8,9,NO DEFAULT
29,64402,RENT,DEBT CONSOLIDATION,A,13500,7.49,9,8,NO DEFAULT
35,74984,RENT,VENTURE,A,13500,7.29,5,9,NO DEFAULT
27,75805,RENT,DEBT CONSOLIDATION,D,13450,16.32,7,8,DEFAULT
35,30720,MORTGAGE,VENTURE,A,6000,7.49,5,7,NO DEFAULT
27,118000,RENT,PERSONAL,D,13425,15.99,7,10,DEFAULT
28,62040,RENT,PERSONAL,C,13400,13.06,8,6,NO DEFAULT
31,43000,RENT,MEDICAL,B,13350,12.42,1,6,DEFAULT
31,30792,MORTGAGE,HOME IMPROVEMENT,A,5000,8.32,1,9,NO DEFAULT
30,32040,RENT,EDUCATION,C,13275,10.99,3,5,DEFAULT
33,25200,RENT,VENTURE,A,13250,7.66,3,6,NO DEFAULT
33,30929,MORTGAGE,EDUCATION,A,5300,7.68,3,7,NO DEFAULT
28,35000,RENT,EDUCATION,B,13250,10.65,8,7,DEFAULT
31,29000,RENT,HOME IMPROVEMENT,D,13250,17.58,1,6,DEFAULT
29,30992,MORTGAGE,EDUCATION,B,8000,11.58,9,9,DEFAULT
30,45000,RENT,VENTURE,A,13250,7.9,3,10,NO DEFAULT
29,46000,RENT,MEDICAL,D,13250,17.27,9,6,DEFAULT
29,30996,MORTGAGE,MEDICAL,A,8875,7.66,9,9,NO DEFAULT
32,30996,MORTGAGE,EDUCATION,C,2400,13.8,2,7,NO DEFAULT
31,88000,RENT,DEBT CONSOLIDATION,B,13225,12.42,1,7,NO DEFAULT
